Date,Stock_Price,Strike_Price,Time_to_Maturity_Years,Risk_Free_Rate,Volatility,Call_Price,Put_Price,Delta_Call,Delta_Put,Gamma,Vega,Theta_Call,Theta_Put,Rho_Call,Rho_Put
2024-09-11,32.724395751953125,34.360615539550786,0.2465753424657534,0.0657,0.2772642375962316,1.4796883544088182,2.1964608656539752,0.4647267650182029,-0.535273234981797,0.0881998310948634,6.457352983953298,-5.140622808566953,-1.4620942996151416,3.385039122880713,-4.860728394072288
2024-09-12,32.35581970214844,33.973610687255864,0.2465753424657534,0.0657,0.2772642375962316,1.463022571097067,2.1717220476923025,0.4647267650182029,-0.535273234981797,0.0892045451042021,6.38462358436223,-5.082723788438998,-1.4456266787771948,3.3469133051329174,-4.805981834831274
2024-09-13,32.20663070678711,33.816962242126465,0.2465753424657534,0.0657,0.2772642375962316,1.4562767408389536,2.1617084849551524,0.4647267650182032,-0.5352732349817968,0.0896177623881497,6.355184813004262,-5.059287928594412,-1.438961058995047,3.331481069505735,-4.7838220005800105
2024-09-16,32.65419006347656,34.28689956665039,0.2465753424657534,0.0657,0.2772642375962316,1.476513886637452,2.191748661081768,0.4647267650182032,-0.5352732349817968,0.0883894585164438,6.443499621605192,-5.1295943096388354,-1.4589575774675394,3.377776987196277,-4.850300370099281
2024-09-17,32.5050048828125,34.130255126953124,0.2465753424657534,0.0657,0.2772642375962316,1.469768228867261,2.1817353543870333,0.4647267650182036,-0.5352732349817964,0.0887951313469852,6.414061602983711,-5.106159049038919,-1.4522921281223686,3.3623451461646003,-4.828141102465273
2024-09-18,31.723976135253903,33.3101749420166,0.2465753424657534,0.0657,0.2772642375962316,1.4344527061306191,2.1293127186272613,0.4647267650182032,-0.5352732349817968,0.0909812239707333,6.259944828702255,-4.98346849657527,-1.417396520322709,3.2815548731639868,-4.712130752308752
2024-09-19,31.82928276062012,33.420746898651124,0.2465753424657534,0.0657,0.2772642375962316,1.4392143215437052,2.1363808974643668,0.4647267650182032,-0.5352732349817968,0.0906802141823538,6.28072449585617,-5.000010945345113,-1.422101518325627,3.292447879392891,-4.727772504959629
2024-09-20,31.82050323486328,33.41152839660645,0.2465753424657534,0.0657,0.2772642375962316,1.4388173405843574,2.135791615850433,0.4647267650182029,-0.535273234981797,0.0907052335627882,6.278992072826166,-4.9986317837344245,-1.4217092576201966,3.2915397178368284,-4.726468435345751
2024-09-23,32.14520263671875,33.752462768554686,0.2465753424657534,0.0657,0.2772642375962316,1.4534991677829725,2.157585433975676,0.4647267650182036,-0.5352732349817964,0.0897890179950769,6.343063497317913,-5.0496382916546425,-1.4362165123343829,3.325126898079607,-4.774697762912258
2024-09-24,32.27684020996094,33.890682220458984,0.2465753424657534,0.0657,0.2772642375962316,1.4594513810982424,2.1664209455697723,0.4647267650182032,-0.5352732349817968,0.0894228232760218,6.369038928088856,-5.070317026767202,-1.4420979515796306,3.33874359978568,-4.79425059117027
